283,アメタマ,Image/Match/283.png,Image/Pic/283.png,,,
284,アメモース,Image/Match/284.png,Image/Pic/284.png,,,
285,キノココ,Image/Match/285.png,Image/Pic/285.png,,,
286,キノガッサ,Image/Match/286.png,Image/Pic/286.png,,タネばくだん,ばくれつパンチ
287,ナマケロ,Image/Match/287.png,Image/Pic/287.png,,,
288,ヤルキモノ,Image/Match/288.png,Image/Pic/288.png,,,
289,ケッキング,Image/Match/289.png,Image/Pic/289.png,,,
290,ツチニン,Image/Match/290.png,Image/Pic/290.png,,,
291,テッカニン,Image/Match/291.png,Image/Pic/291.png,,,
292,ヌケニン,Image/Match/292.png,Image/Pic/292.png,,,
293,ゴニョニョ,Image/Match/293.png,Image/Pic/293.png,,,
294,ドゴーム,Image/Match/294.png,Image/Pic/294.png,,,
295,バクオング,Image/Match/295.png,Image/Pic/295.png,,,
296,マクノシタ,Image/Match/296.png,Image/Pic/296.png,,,
297,ハリテヤマ,Image/Match/297.png,Image/Pic/297.png,,,
298,ルリリ,Image/Match/298.png,Image/Pic/298.png,,,
299,ノズパス,Image/Match/299.png,Image/Pic/299.png,,,
300,エネコ,Image/Match/300.png,Image/Pic/300.png,,,
301,エネコロロ,Image/Match/301.png,Image/Pic/301.png,,,
302,ヤミラミ,Image/Match/302.png,Image/Pic/302.png,,,
302-1,メガヤミラミ,Image/Match/302-1.png,Image/Pic/302-1.png,,,
303,クチート,Image/Match/303.png,Image/Pic/303.png,,,
303-1,メガクチート,Image/Match/303-1.png,Image/Pic/303-1.png,,,
304,ココドラ,Image/Match/304.png,Image/Pic/304.png,,,
305,コドラ,Image/Match/305.png,Image/Pic/305.png,,,
306,ボスゴドラ,Image/Match/306.png,Image/Pic/306.png,,,
306-1,メガボスゴドラ,Image/Match/306-1.png,Image/Pic/306-1.png,,,
307,アサナン,Image/Match/307.png,Image/Pic/307.png,,,
308,チャーレム,Image/Match/308.png,Image/Pic/308.png,,れいとうパンチ,ばくれつパンチ
308-1,メガチャーレム,Image/Match/308-1.png,Image/Pic/308-1.png,,,
309,ラクライ,Image/Match/309.png,Image/Pic/309.png,,,
310,ライボルト,Image/Match/310.png,Image/Pic/310.png,,,
310-1,メガライボルト,Image/Match/310-1.png,Image/Pic/310-1.png,,,
311,プラスル,Image/Match/311.png,Image/Pic/311.png,,,
312,マイナン,Image/Match/312.png,Image/Pic/312.png,,,
313,バルビート,Image/Match/313.png,Image/Pic/313.png,,,
314,イルミーゼ,Image/Match/314.png,Image/Pic/314.png,,,
315,ロゼリア,Image/Match/315.png,Image/Pic/315.png,,,
316,ゴクリン,Image/Match/316.png,Image/Pic/316.png,,,
317,マルノーム,Image/Match/317.png,Image/Pic/317.png,,ヘドロこうげき,れいとうビーム
318,キバニア,Image/Match/318.png,Image/Pic/318.png,,,
319,サメハダー,Image/Match/319.png,Image/Pic/319.png,,,
319-1,メガサメハダー,Image/Match/319-1.png,Image/Pic/319-1.png,,,
320,ホエルコ,Image/Match/320.png,Image/Pic/320.png,,,
321,ホエルオー,Image/Match/321.png,Image/Pic/321.png,,,
322,ドンメル,Image/Match/322.png,Image/Pic/322.png,,,
323,バクーダ,Image/Match/323.png,Image/Pic/323.png,,,
323-1,メガバクーダ,Image/Match/323-1.png,Image/Pic/323-1.png,,,
324,コータス,Image/Match/324.png,Image/Pic/324.png,,,
325,バネブー,Image/Match/325.png,Image/Pic/325.png,,,
326,ブーピッグ,Image/Match/326.png,Image/Pic/326.png,,,
327,パッチール,Image/Match/327.png,Image/Pic/327.png,,,
328,ナックラー,Image/Match/328.png,Image/Pic/328.png,,,
329,ビブラーバ,Image/Match/329.png,Image/Pic/329.png,,,
330,フライゴン,Image/Match/330.png,Image/Pic/330.png,,,
331,サボネア,Image/Match/331.png,Image/Pic/331.png,,,
332,ノクタス,Image/Match/332.png,Image/Pic/332.png,,,
333,チルット,Image/Match/333.png,Image/Pic/333.png,,,
334,チルタリス,Image/Match/334.png,Image/Pic/334.png,,ゴッドバード,かえんほうしゃ
334-1,メガチルタリス,Image/Match/334-1.png,Image/Pic/334-1.png,,,
335,ザングース,Image/Match/335.png,Image/Pic/335.png,,,
336,ハブネーク,Image/Match/336.png,Image/Pic/336.png,,,
337,ルナトーン,Image/Match/337.png,Image/Pic/337.png,,,
338,ソルロック,Image/Match/338.png,Image/Pic/338.png,,,
339,ドジョッチ,Image/Match/339.png,Image/Pic/339.png,,,
340,ナマズン,Image/Match/340.png,Image/Pic/340.png,,,
341,ヘイガニ,Image/Match/341.png,Image/Pic/341.png,,,
342,シザリガー,Image/Match/342.png,Image/Pic/342.png,,,
343,ヤジロン,Image/Match/343.png,Image/Pic/343.png,,,
344,ネンドール,Image/Match/344.png,Image/Pic/344.png,どろかけ,がんせきふうじ,シャドーボール
345,リリーラ,Image/Match/345.png,Image/Pic/345.png,,,
346,ユレイドル,Image/Match/346.png,Image/Pic/346.png,,,
347,アノプス,Image/Match/347.png,Image/Pic/347.png,,,
348,アーマルド,Image/Match/348.png,Image/Pic/348.png,,,
349,ヒンバス,Image/Match/349.png,Image/Pic/349.png,,,
350,ミロカロス,Image/Match/350.png,Image/Pic/350.png,,,
351,ポワルン,Image/Match/351.png,Image/Pic/351.png,,ウェザーボール(いわ),エナジーボール
351-1,ポワルン(たいようのすがた),Image/Match/351-1.png,Image/Pic/351-1.png,,ウェザーボール(ほのお),ソーラービーム
351-2,ポワルン(あまみずのすがた),Image/Match/351-2.png,Image/Pic/351-2.png,,ウェザーボール(みず),かみなり
351-3,ポワルン(ゆきぐものすがた),Image/Match/351-3.png,Image/Pic/351-3.png,,,
352,カクレオン,Image/Match/352.png,Image/Pic/352.png,,,
353,カゲボウズ,Image/Match/353.png,Image/Pic/353.png,,,
354,ジュペッタ,Image/Match/354.png,Image/Pic/354.png,,,
354-1,メガジュペッタ,Image/Match/354-1.png,Image/Pic/354-1.png,,,
355,ヨマワル,Image/Match/355.png,Image/Pic/355.png,,,
356,サマヨール,Image/Match/356.png,Image/Pic/356.png,,シャドーパンチ,れいとうパンチ
357,トロピウス,Image/Match/357.png,Image/Pic/357.png,エアスラッシュ,,
358,チリーン,Image/Match/358.png,Image/Pic/358.png,,,
359,アブソル,Image/Match/359.png,Image/Pic/359.png,,,
359-1,メガアブソル,Image/Match/359-1.png,Image/Pic/359-1.png,,,
360,ソーナノ,Image/Match/360.png,Image/Pic/360.png,,,
361,ユキワラシ,Image/Match/361.png,Image/Pic/361.png,,,
362,オニゴーリ,Image/Match/362.png,Image/Pic/362.png,ころがる,,
362-1,メガオニゴーリ,Image/Match/362-1.png,Image/Pic/362-1.png,,,
363,タマザラシ,Image/Match/363.png,Image/Pic/363.png,,,
364,トドグラー,Image/Match/364.png,Image/Pic/364.png,,,
365,トドゼルガ,Image/Match/365.png,Image/Pic/365.png,,,
366,パールル,Image/Match/366.png,Image/Pic/366.png,,,
367,ハンテール,Image/Match/367.png,Image/Pic/367.png,,,
368,サクラビス,Image/Match/368.png,Image/Pic/368.png,,,
369,ジーランス,Image/Match/369.png,Image/Pic/369.png,,,
370,ラブカス,Image/Match/370.png,Image/Pic/370.png,,,
371,タツベイ,Image/Match/371.png,Image/Pic/371.png,,,
372,コモルー,Image/Match/372.png,Image/Pic/372.png,,たつまき,かえんほうしゃ
373,ボーマンダ,Image/Match/373.png,Image/Pic/373.png,,,
373-1,メガボーマンダ,Image/Match/373-1.png,Image/Pic/373-1.png,,,
374,ダンバル,Image/Match/374.png,Image/Pic/374.png,,,
375,メタング,Image/Match/375.png,Image/Pic/375.png,,,
376,メタグロス,Image/Match/376.png,Image/Pic/376.png,シャドークロー,,
376-1,メガメタグロス,Image/Match/376-1.png,Image/Pic/376-1.png,,,
377,レジロック,Image/Match/377.png,Image/Pic/377.png,,,
378,レジアイス,Image/Match/378.png,Image/Pic/378.png,,ふぶき,かみなり
379,レジスチル,Image/Match/379.png,Image/Pic/379.png,,きあいだま,でんじほう
380,ラティアス,Image/Match/380.png,Image/Pic/380.png,,,
380-1,メガラティアス,Image/Match/380-1.png,Image/Pic/380-1.png,,,
381,ラティオス,Image/Match/381.png,Image/Pic/381.png,,,
381-1,メガラティオス,Image/Match/381-1.png,Image/Pic/381-1.png,,,
382,カイオーガ,Image/Match/382.png,Image/Pic/382.png,,,
382-1,ゲンシカイオーガ,Image/Match/382-1.png,Image/Pic/382-1.png,,,
383,グラードン,Image/Match/383.png,Image/Pic/383.png,,,
383-1,ゲンシグラードン,Image/Match/383-1.png,Image/Pic/383-1.png,,,
384,レックウザ,Image/Match/384.png,Image/Pic/384.png,,,
384-1,メガレックウザ,Image/Match/384-1.png,Image/Pic/384-1.png,,,
385,ジラーチ,Image/Match/385.png,Image/Pic/385.png,,,
386,デオキシス,Image/Match/386.png,Image/Pic/386.png,,,
386-1,デオキシス(アタックフォルム),Image/Match/386-1.png,Image/Pic/386-1.png,,,
386-2,デオキシス(ディフェンスフォルム),Image/Match/386-2.png,Image/Pic/386-2.png,,,
386-3,デオキシス(スピードフォルム),Image/Match/386-3.png,Image/Pic/386-3.png,,,
387,ナエトル,Image/Match/387.png,Image/Pic/387.png,,,
388,ハヤシガメ,Image/Match/388.png,Image/Pic/388.png,,,
389,ドダイトス,Image/Match/389.png,Image/Pic/389.png,,,
390,ヒコザル,Image/Match/390.png,Image/Pic/390.png,,,
391,モウカザル,Image/Match/391.png,Image/Pic/391.png,,,
392,ゴウカザル,Image/Match/392.png,Image/Pic/392.png,,,
393,ポッチャマ,Image/Match/393.png,Image/Pic/393.png,,,
394,ポッタイシ,Image/Match/394.png,Image/Pic/394.png,,,
395,エンペルト,Image/Match/395.png,Image/Pic/395.png,,,
396,ムックル,Image/Match/396.png,Image/Pic/396.png,,,
397,ムクバード,Image/Match/397.png,Image/Pic/397.png,,,
398,ムクホーク,Image/Match/398.png,Image/Pic/398.png,,,
399,ビッパ,Image/Match/399.png,Image/Pic/399.png,,,
400,ビーダル,Image/Match/400.png,Image/Pic/400.png,,,
401,コロボーシ,Image/Match/401.png,Image/Pic/401.png,,,
402,コロトック,Image/Match/402.png,Image/Pic/402.png,,,
403,コリンク,Image/Match/403.png,Image/Pic/403.png,,,
404,ルクシオ,Image/Match/404.png,Image/Pic/404.png,,,
405,レントラー,Image/Match/405.png,Image/Pic/405.png,,,
406,スボミー,Image/Match/406.png,Image/Pic/406.png,,,
407,ロズレイド,Image/Match/407.png,Image/Pic/407.png,,ウェザーボール(ほのお),リーフストーム
408,ズガイドス,Image/Match/408.png,Image/Pic/408.png,,,
409,ラムパルド,Image/Match/409.png,Image/Pic/409.png,,,
410,タテトプス,Image/Match/410.png,Image/Pic/410.png,,,
411,トリデプス,Image/Match/411.png,Image/Pic/411.png,,,
412,ミノムッチ,Image/Match/412.png,Image/Pic/412.png,,,
413,ミノマダム(くさきのミノ),Image/Match/413.png,Image/Pic/413.png,,,
413-1,ミノマダム(すなちのミノ),Image/Match/413-1.png,Image/Pic/413-1.png,,,
413-2,ミノマダム(ゴミのミノ),Image/Match/413-2.png,Image/Pic/413-2.png,,,
414,ガーメイル,Image/Match/414.png,Image/Pic/414.png,,,
415,ミツハニー,Image/Match/415.png,Image/Pic/415.png,,,
416,ビークイン,Image/Match/416.png,Image/Pic/416.png,,,
417,パチリス,Image/Match/417.png,Image/Pic/417.png,,,
418,ブイゼル,Image/Match/418.png,Image/Pic/418.png,,,
419,フローゼル,Image/Match/419.png,Image/Pic/419.png,,,
420,チェリンボ,Image/Match/420.png,Image/Pic/420.png,,,
421,チェリム,Image/Match/421.png,Image/Pic/421.png,,,
421-1,チェリム(ポジフォルム),Image/Match/421-1.png,Image/Pic/421-1.png,,,
422,カラナクシ,Image/Match/422.png,Image/Pic/422.png,,,
423,トリトドン,Image/Match/423.png,Image/Pic/423.png,,,
424,エテボース,Image/Match/424.png,Image/Pic/424.png,,,
425,フワンテ,Image/Match/425.png,Image/Pic/425.png,,,
426,フワライド,Image/Match/426.png,Image/Pic/426.png,,こごえるかぜ,シャドーボール
427,ミミロル,Image/Match/427.png,Image/Pic/427.png,,,
428,ミミロップ,Image/Match/428.png,Image/Pic/428.png,,,
428-1,メガミミロップ,Image/Match/428-1.png,Image/Pic/428-1.png,,,
429,ムウマージ,Image/Match/429.png,Image/Pic/429.png,,,
430,ドンカラス,Image/Match/430.png,Image/Pic/430.png,,,
431,ニャルマー,Image/Match/431.png,Image/Pic/431.png,,,
432,ブニャット,Image/Match/432.png,Image/Pic/432.png,,,
433,リーシャン,Image/Match/433.png,Image/Pic/433.png,,,
434,スカンプー,Image/Match/434.png,Image/Pic/434.png,,,
435,スカタンク,Image/Match/435.png,Image/Pic/435.png,,,
436,ドーミラー,Image/Match/436.png,Image/Pic/436.png,,,
437,ドータクン,Image/Match/437.png,Image/Pic/437.png,,,
438,ウソハチ,Image/Match/438.png,Image/Pic/438.png,,,
439,マネネ,Image/Match/439.png,Image/Pic/439.png,,,
440,ピンプク,Image/Match/440.png,Image/Pic/440.png,,,
441,ペラップ,Image/Match/441.png,Image/Pic/441.png,,,
442,ミカルゲ,Image/Match/442.png,Image/Pic/442.png,,,
443,フカマル,Image/Match/443.png,Image/Pic/443.png,,,
444,ガバイト,Image/Match/444.png,Image/Pic/444.png,,,
445,ガブリアス,Image/Match/445.png,Image/Pic/445.png,,たつまき,すなじごく
445-1,メガガブリアス,Image/Match/445-1.png,Image/Pic/445-1.png,,,
446,ゴンベ,Image/Match/446.png,Image/Pic/446.png,,,
447,リオル,Image/Match/447.png,Image/Pic/447.png,,,
448,ルカリオ,Image/Match/448.png,Image/Pic/448.png,,,
448-1,メガルカリオ,Image/Match/448-1.png,Image/Pic/448-1.png,,,
449,ヒポポタス,Image/Match/449.png,Image/Pic/449.png,,,
450,カバルドン,Image/Match/450.png,Image/Pic/450.png,,,
451,スコルピ,Image/Match/451.png,Image/Pic/451.png,,,
452,ドラピオン,Image/Match/452.png,Image/Pic/452.png,,,
453,グレッグル,Image/Match/453.png,Image/Pic/453.png,,,
454,ドクロッグ,Image/Match/454.png,Image/Pic/454.png,,,
455,マスキッパ,Image/Match/455.png,Image/Pic/455.png,,,
456,ケイコウオ,Image/Match/456.png,Image/Pic/456.png,,,
457,ネオラント,Image/Match/457.png,Image/Pic/457.png,,,
458,タマンタ,Image/Match/458.png,Image/Pic/458.png,,,
459,ユキカブリ,Image/Match/459.png,Image/Pic/459.png,,,
460,ユキノオー,Image/Match/460.png,Image/Pic/460.png,こなゆき,ウェザーボール(こおり),エナジーボール
460-1,メガユキノオー,Image/Match/460-1.png,Image/Pic/460-1.png,,,
461,マニューラ,Image/Match/461.png,Image/Pic/461.png,,,
462,ジバコイル,Image/Match/462.png,Image/Pic/462.png,ボルトチェンジ,ミラーショット,ワイルドボルト
463,ベロベルト,Image/Match/463.png,Image/Pic/463.png,,,
464,ドサイドン,Image/Match/464.png,Image/Pic/464.png,,,
465,モジャンボ,Image/Match/465.png,Image/Pic/465.png,,,
466,エレキブル,Image/Match/466.png,Image/Pic/466.png,,,
467,ブーバーン,Image/Match/467.png,Image/Pic/467.png,,,
468,トゲキッス,Image/Match/468.png,Image/Pic/468.png,,,
469,メガヤンマ,Image/Match/469.png,Image/Pic/469.png,,,
470,リーフィア,Image/Match/470.png,Image/Pic/470.png,,,
471,グレイシア,Image/Match/471.png,Image/Pic/471.png,,,
472,グライオン,Image/Match/472.png,Image/Pic/472.png,つばさでうつ,,
473,マンムー,Image/Match/473.png,Image/Pic/473.png,どろかけ,つららばり,ストーンエッジ
474,ポリゴンZ,Image/Match/474.png,Image/Pic/474.png,,,
475,エルレイド,Image/Match/475.png,Image/Pic/475.png,,,
475-1,メガエルレイド,Image/Match/475-1.png,Image/Pic/475-1.png,,,
476,ダイノーズ,Image/Match/476.png,Image/Pic/476.png,いわおとし,マグネットボム,いわなだれ
477,ヨノワール,Image/Match/477.png,Image/Pic/477.png,おどろかす,,
478,ユキメノコ,Image/Match/478.png,Image/Pic/478.png,,,
479,ロトム,Image/Match/479.png,Image/Pic/479.png,,,
479-1,ヒートロトム,Image/Match/479-1.png,Image/Pic/479-1.png,,,
479-2,ウォッシュロトム,Image/Match/479-2.png,Image/Pic/479-2.png,,,
479-3,フロストロトム,Image/Match/479-3.png,Image/Pic/479-3.png,,,
479-4,スピンロトム,Image/Match/479-4.png,Image/Pic/479-4.png,,,
480,ユクシー,Image/Match/480.png,Image/Pic/480.png,,,
481,エムリット,Image/Match/481.png,Image/Pic/481.png,,,
482,アグノム,Image/Match/482.png,Image/Pic/482.png,,,
483,ディアルガ,Image/Match/483.png,Image/Pic/483.png,,,
483-1,ディアルガ(オリジンフォルム),Image/Match/483-1.png,Image/Pic/483-1.png,,,
484,パルキア,Image/Match/484.png,Image/Pic/484.png,,,
484-1,パルキア(オリジンフォルム),Image/Match/484-1.png,Image/Pic/484-1.png,,,
485,ヒードラン,Image/Match/485.png,Image/Pic/485.png,,,
486,レジギガス,Image/Match/486.png,Image/Pic/486.png,,,
487,ギラティナ,Image/Match/487.png,Image/Pic/487.png,,,
487-1,ギラティナ(オリジンフォルム),Image/Match/487-1.png,Image/Pic/487-1.png,,,
488,クレセリア,Image/Match/488.png,Image/Pic/488.png,,,
489,フィオネ,Image/Match/489.png,Image/Pic/489.png,,,
490,マナフィ,Image/Match/490.png,Image/Pic/490.png,,,
491,ダークライ,Image/Match/491.png,Image/Pic/491.png,,,
492,シェイミ,Image/Match/492.png,Image/Pic/492.png,,,
492-1,シェイミ(スカイフォルム),Image/Match/492-1.png,Image/Pic/492-1.png,,,
493,アルセウス,Image/Match/493.png,Image/Pic/493.png,,,
494,ビクティニ,Image/Match/494.png,Image/Pic/494.png,,,
495,ツタージャ,Image/Match/495.png,Image/Pic/495.png,,,
496,ジャノビー,Image/Match/496.png,Image/Pic/496.png,,,
497,ジャローダ,Image/Match/497.png,Image/Pic/497.png,,ハードプラント,つばめがえし
498,ポカブ,Image/Match/498.png,Image/Pic/498.png,,,
499,チャオブー,Image/Match/499.png,Image/Pic/499.png,,,
500,エンブオー,Image/Match/500.png,Image/Pic/500.png,,,
501,ミジュマル,Image/Match/501.png,Image/Pic/501.png,,,
502,フタチマル,Image/Match/502.png,Image/Pic/502.png,,,
503,ダイケンキ,Image/Match/503.png,Image/Pic/503.png,,ハイドロカノン,メガホーン
503-1,ダイケンキ(ヒスイのすがた),Image/Match/503-1.png,Image/Pic/503-1.png,,,
504,ミネズミ,Image/Match/504.png,Image/Pic/504.png,,,
505,ミルホッグ,Image/Match/505.png,Image/Pic/505.png,,,
506,ヨーテリー,Image/Match/506.png,Image/Pic/506.png,,,
507,ハーデリア,Image/Match/507.png,Image/Pic/507.png,,,
508,ムーランド,Image/Match/508.png,Image/Pic/508.png,,,
509,チョロネコ,Image/Match/509.png,Image/Pic/509.png,,,
510,レパルダス,Image/Match/510.png,Image/Pic/510.png,,,
511,ヤナップ,Image/Match/511.png,Image/Pic/511.png,,,
512,ヤナッキー,Image/Match/512.png,Image/Pic/512.png,,,
513,バオップ,Image/Match/513.png,Image/Pic/513.png,,,
514,バオッキー,Image/Match/514.png,Image/Pic/514.png,,,
515,ヒヤップ,Image/Match/515.png,Image/Pic/515.png,,,
516,ヒヤッキー,Image/Match/516.png,Image/Pic/516.png,,,
517,ムンナ,Image/Match/517.png,Image/Pic/517.png,,,
518,ムシャーナ,Image/Match/518.png,Image/Pic/518.png,,,
519,マメパト,Image/Match/519.png,Image/Pic/519.png,,,
520,ハトーボー,Image/Match/520.png,Image/Pic/520.png,,,
521,ケンホロウ,Image/Match/521.png,Image/Pic/521.png,,,
522,シママ,Image/Match/522.png,Image/Pic/522.png,,,
523,ゼブライカ,Image/Match/523.png,Image/Pic/523.png,,,
524,ダンゴロ,Image/Match/524.png,Image/Pic/524.png,,,
525,ガントル,Image/Match/525.png,Image/Pic/525.png,,,
526,ギガイアス,Image/Match/526.png,Image/Pic/526.png,,,
527,コロモリ,Image/Match/527.png,Image/Pic/527.png,,,
528,ココロモリ,Image/Match/528.png,Image/Pic/528.png,,,
529,モグリュー,Image/Match/529.png,Image/Pic/529.png,,,
530,ドリュウズ,Image/Match/530.png,Image/Pic/530.png,,,
531,タブンネ,Image/Match/531.png,Image/Pic/531.png,,,
531-1,メガタブンネ,Image/Match/531-1.png,Image/Pic/531-1.png,,,
532,ドッコラー,Image/Match/532.png,Image/Pic/532.png,,,
533,ドテッコツ,Image/Match/533.png,Image/Pic/533.png,,,
534,ローブシン,Image/Match/534.png,Image/Pic/534.png,,,
535,オタマロ,Image/Match/535.png,Image/Pic/535.png,,,
536,ガマガル,Image/Match/536.png,Image/Pic/536.png,,,
537,ガマゲロゲ,Image/Match/537.png,Image/Pic/537.png,,,
538,ナゲキ,Image/Match/538.png,Image/Pic/538.png,,,
539,ダゲキ,Image/Match/539.png,Image/Pic/539.png,,,
540,クルミル,Image/Match/540.png,Image/Pic/540.png,,,
541,クルマユ,Image/Match/541.png,Image/Pic/541.png,,,
542,ハハコモリ,Image/Match/542.png,Image/Pic/542.png,,,
543,フシデ,Image/Match/543.png,Image/Pic/543.png,,,
544,ホイーガ,Image/Match/544.png,Image/Pic/544.png,,,
545,ペンドラー,Image/Match/545.png,Image/Pic/545.png,,,
546,モンメン,Image/Match/546.png,Image/Pic/546.png,,,
547,エルフーン,Image/Match/547.png,Image/Pic/547.png,,,
548,チュリネ,Image/Match/548.png,Image/Pic/548.png,,,
549,ドレディア,Image/Match/549.png,Image/Pic/549.png,,,
549-1,ドレディア(ヒスイのすがた),Image/Match/549-1.png,Image/Pic/549-1.png,,,
550,バスラオ,Image/Match/550.png,Image/Pic/550.png,,,
550-1,バスラオ(しろすじのすがた),Image/Match/550-1.png,Image/Pic/550-1.png,,,
551,メグロコ,Image/Match/551.png,Image/Pic/551.png,,,
552,ワルビル,Image/Match/552.png,Image/Pic/552.png,,,
553,ワルビアル,Image/Match/553.png,Image/Pic/553.png,,,
554,ダルマッカ,Image/Match/554.png,Image/Pic/554.png,,,
554-1,ダルマッカ(ガラルのすがた),Image/Match/554-1.png,Image/Pic/554-1.png,,,
555,ヒヒダルマ,Image/Match/555.png,Image/Pic/555.png,,,
555-1,ヒヒダルマ(ダルマモード),Image/Match/555-1.png,Image/Pic/555-1.png,,,
555-2,ヒヒダルマ(ガラルのすがた),Image/Match/555-2.png,Image/Pic/555-2.png,,,
555-3,ヒヒダルマ(ダルマ・ガラル),Image/Match/555-3.png,Image/Pic/555-3.png,,,
556,マラカッチ,Image/Match/556.png,Image/Pic/556.png,,,
557,イシズマイ,Image/Match/557.png,Image/Pic/557.png,,,
558,イワパレス,Image/Match/558.png,Image/Pic/558.png,,,
559,ズルッグ,Image/Match/559.png,Image/Pic/559.png,,,
560,ズルズキン,Image/Match/560.png,Image/Pic/560.png,カウンター,,
561,シンボラー,Image/Match/561.png,Image/Pic/561.png,,,
562,デスマス,Image/Match/562.png,Image/Pic/562.png,,,
562-1,デスマス(ガラルのすがた),Image/Match/562-1.png,Image/Pic/562-1.png,,,
563,デスカーン,Image/Match/563.png,Image/Pic/563.png,,,
564,プロトーガ,Image/Match/564.png,Image/Pic/564.png,,,
565,アバゴーラ,Image/Match/565.png,Image/Pic/565.png,,,
566,アーケン,Image/Match/566.png,Image/Pic/566.png,,,
567,アーケオス,Image/Match/567.png,Image/Pic/567.png,,,
568,ヤブクロン,Image/Match/568.png,Image/Pic/568.png,,,
569,ダストダス,Image/Match/569.png,Image/Pic/569.png,,,
569-1,ダストダス(キョダイマックス),Image/Match/569-1.png,Image/Pic/569-1.png,,,
570,ゾロア,Image/Match/570.png,Image/Pic/570.png,,,
570-1,ゾロア(ヒスイのすがた),Image/Match/570-1.png,Image/Pic/570-1.png,,,
571,ゾロアーク,Image/Match/571.png,Image/Pic/571.png,,,
571-1,ゾロアーク(ヒスイのすがた),Image/Match/571-1.png,Image/Pic/571-1.png,,,
572,チラーミィ,Image/Match/572.png,Image/Pic/572.png,,,
573,チラチーノ,Image/Match/573.png,Image/Pic/573.png,,,
574,ゴチム,Image/Match/574.png,Image/Pic/574.png,,,
575,ゴチミル,Image/Match/575.png,Image/Pic/575.png,,,
576,ゴチルゼル,Image/Match/576.png,Image/Pic/576.png,,,
577,ユニラン,Image/Match/577.png,Image/Pic/577.png,,,
578,ダブラン,Image/Match/578.png,Image/Pic/578.png,,,
579,ランクルス,Image/Match/579.png,Image/Pic/579.png,,,
580,コアルヒー,Image/Match/580.png,Image/Pic/580.png,,,
581,スワンナ,Image/Match/581.png,Image/Pic/581.png,,,
582,バニプッチ,Image/Match/582.png,Image/Pic/582.png,,,
583,バニリッチ,Image/Match/583.png,Image/Pic/583.png,,,
584,バイバニラ,Image/Match/584.png,Image/Pic/584.png,,,
585,シキジカ,Image/Match/585.png,Image/Pic/585.png,,,
586,メブキジカ,Image/Match/586.png,Image/Pic/586.png,,,
587,エモンガ,Image/Match/587.png,Image/Pic/587.png,,,
588,カブルモ,Image/Match/588.png,Image/Pic/588.png,,,
589,シュバルゴ,Image/Match/589.png,Image/Pic/589.png,,,
590,タマゲタケ,Image/Match/590.png,Image/Pic/590.png,,,
591,モロバレル,Image/Match/591.png,Image/Pic/591.png,,,
592,プルリル,Image/Match/592.png,Image/Pic/592.png,,,
593,ブルンゲル,Image/Match/593.png,Image/Pic/593.png,,,
594,ママンボウ,Image/Match/594.png,Image/Pic/594.png,,,
595,バチュル,Image/Match/595.png,Image/Pic/595.png,,,
596,デンチュラ,Image/Match/596.png,Image/Pic/596.png,ボルトチェンジ,ほうでん,とびかかる
597,テッシード,Image/Match/597.png,Image/Pic/597.png,,,
598,ナットレイ,Image/Match/598.png,Image/Pic/598.png,,パワーウィップ,かみなり
599,ギアル,Image/Match/599.png,Image/Pic/599.png,,,
600,ギギアル,Image/Match/600.png,Image/Pic/600.png,,,
601,ギギギアル,Image/Match/601.png,Image/Pic/601.png,,,
602,シビシラス,Image/Match/602.png,Image/Pic/602.png,,,
603,シビビール,Image/Match/603.png,Image/Pic/603.png,,,
604,シビルドン,Image/Match/604.png,Image/Pic/604.png,,,
605,リグレー,Image/Match/605.png,Image/Pic/605.png,,,
606,オーベム,Image/Match/606.png,Image/Pic/606.png,,,
607,ヒトモシ,Image/Match/607.png,Image/Pic/607.png,,,
608,ランプラー,Image/Match/608.png,Image/Pic/608.png,,,
609,シャンデラ,Image/Match/609.png,Image/Pic/609.png,,,
610,キバゴ,Image/Match/610.png,Image/Pic/610.png,,,
611,オノンド,Image/Match/611.png,Image/Pic/611.png,,,
612,オノノクス,Image/Match/612.png,Image/Pic/612.png,,,
613,クマシュン,Image/Match/613.png,Image/Pic/613.png,,,
614,ツンベアー,Image/Match/614.png,Image/Pic/614.png,,,
615,フリージオ,Image/Match/615.png,Image/Pic/615.png,,,
616,チョボマキ,Image/Match/616.png,Image/Pic/616.png,,,
617,アギルダー,Image/Match/617.png,Image/Pic/617.png,,,
618,マッギョ,Image/Match/618.png,Image/Pic/618.png,,,
618-1,マッギョ(ガラルのすがた),Image/Match/618-1.png,Image/Pic/618-1.png,,,
619,コジョフー,Image/Match/619.png,Image/Pic/619.png,,,
620,コジョンド,Image/Match/620.png,Image/Pic/620.png,,,
621,クリムガン,Image/Match/621.png,Image/Pic/621.png,,,
622,ゴビット,Image/Match/622.png,Image/Pic/622.png,,,
623,ゴルーグ,Image/Match/623.png,Image/Pic/623.png,,,
624,コマタナ,Image/Match/624.png,Image/Pic/624.png,,,
625,キリキザン,Image/Match/625.png,Image/Pic/625.png,,,
626,バッフロン,Image/Match/626.png,Image/Pic/626.png,,,
627,ワシボン,Image/Match/627.png,Image/Pic/627.png,,,
628,ウォーグル,Image/Match/628.png,Image/Pic/628.png,,,
628-1,ウォーグル(ヒスイのすがた),Image/Match/628-1.png,Image/Pic/628-1.png,,,
